PRIM_STATE,NAICS_TITLE,OCC_TITLE,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Farming, Fishing, and Forestry Occupations",28060.0,31200.0,41600.0,53870.0,67740.0
US,"Agriculture, Forestry, Fishing and Hunting","Farming, Fishing, and Forestry Occupations",28690.0,29140.0,29710.0,35130.0,46830.0
US,Utilities,"Other Installation, Maintenance, and Repair Occupations",47980.0,62600.0,79850.0,99040.0,106390.0
WV,Cross-industry,Food Preparation and Serving Related Occupations,18380.0,21020.0,22260.0,28080.0,31800.0
US,Accommodation and Food Services,Media and Communication Equipment Workers,26900.0,33690.0,48990.0,62510.0,63210.0
US,Manufacturing,Educational Instruction and Library Occupations,29760.0,38060.0,61740.0,79150.0,100320.0
NH,Cross-industry,Legal Occupations,46650.0,59770.0,77940.0,116270.0,172490.0
US,Accommodation and Food Services,Other Protective Service Workers,22640.0,27560.0,30580.0,38060.0,48400.0
US,Information,Information and Record Clerks,28800.0,34350.0,38050.0,48570.0,63110.0
GA,Cross-industry,"Farming, Fishing, and Forestry Occupations",19940.0,24010.0,29630.0,44160.0,55670.0
MA,Cross-industry,Building and Grounds Cleaning and Maintenance Occupations,30210.0,31030.0,38230.0,48300.0,60840.0
MN,Cross-industry,Personal Care and Service Occupations,22800.0,24720.0,29730.0,37980.0,49370.0
US,Accommodation and Food Services,Water Transportation Workers,24490.0,37240.0,46850.0,61730.0,96620.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)","Arts, Design, Entertainment, Sports, and Media Occupations",31250.0,47940.0,63480.0,90110.0,113360.0
US,"Professional, Scientific, and Technical Services",Communications Equipment Operators,28950.0,28950.0,30130.0,36540.0,47080.0
KY,Cross-industry,"Farming, Fishing, and Forestry Occupations",21490.0,23390.0,29380.0,36960.0,47330.0
US,Utilities,Protective Service Occupations,42690.0,57290.0,62030.0,78650.0,100330.0
US,Finance and Insurance,Health Technologists and Technicians,36330.0,37630.0,47270.0,60540.0,77380.0
US,Administrative and Support and Waste Management and Remediation Services,Building and Grounds Cleaning and Maintenance Occupations,22830.0,27890.0,30240.0,37560.0,47450.0
US,Utilities,Information and Record Clerks,36360.0,43660.0,49840.0,66580.0,81560.0
TX,Cross-industry,Community and Social Service Occupations,29670.0,37410.0,47550.0,61280.0,77290.0
US,Utilities,"Installation, Maintenance, and Repair Occupations",49160.0,72460.0,85000.0,100920.0,121380.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Supervisors of Protective Service Workers,47580.0,61270.0,79850.0,102800.0,130580.0
US,Retail Trade,"Installation, Maintenance, and Repair Occupations",28220.0,30270.0,39460.0,58090.0,73920.0
US,Retail Trade,Other Teachers and Instructors,23010.0,29120.0,38650.0,59770.0,67370.0
US,Cross-industry,Retail Sales Workers,20940.0,23070.0,28680.0,30640.0,38060.0
AK,Cross-industry,Legal Occupations,49010.0,62310.0,83880.0,118120.0,163180.0
US,Management of Companies and Enterprises,"Life, Physical, and Social Science Occupations",55890.0,75030.0,99720.0,131840.0,170890.0
US,Other Services (except Public Administration),Financial Clerks,24510.0,30370.0,40010.0,49070.0,61590.0
US,Retail Trade,Healthcare Support Occupations,22760.0,26520.0,29690.0,36770.0,46120.0
US,Manufacturing,Other Transportation Workers,37930.0,53790.0,76780.0,81670.0,102270.0
US,Health Care and Social Assistance,Other Production Occupations,22840.0,28990.0,36900.0,47330.0,59770.0
US,"Mining, Quarrying, and Oil and Gas Extraction",Production Occupations,36750.0,46240.0,59820.0,77670.0,99000.0
US,Wholesale Trade,Plant and System Operators,35710.0,39950.0,50780.0,65440.0,79880.0
US,Health Care and Social Assistance,"Other Installation, Maintenance, and Repair Occupations",29230.0,36310.0,45280.0,54400.0,62730.0
LA,Cross-industry,Food Preparation and Serving Related Occupations,17120.0,17860.0,19810.0,24400.0,30460.0
US,Other Services (except Public Administration),Postsecondary Teachers,37940.0,58350.0,77920.0,98100.0,133080.0
US,Manufacturing,Business and Financial Operations Occupations,47130.0,60130.0,76920.0,99630.0,127820.0
US,Administrative and Support and Waste Management and Remediation Services,Educational Instruction and Library Occupations,24070.0,28780.0,30850.0,46920.0,73450.0
US,"Professional, Scientific, and Technical Services",Supervisors of Sales Workers,43890.0,61340.0,90600.0,129330.0,169850.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Social Scientists and Related Workers,50510.0,64980.0,86300.0,110240.0,131810.0
US,Construction,Other Sales and Related Workers,25270.0,30370.0,43460.0,76140.0,126520.0
US,"Arts, Entertainment, and Recreation",Educational Instruction and Library Occupations,25030.0,30170.0,41690.0,59920.0,77500.0
TX,Cross-industry,Architecture and Engineering Occupations,43100.0,60560.0,80150.0,123970.0,161610.0
US,Retail Trade,"Baggage Porters, Bellhops, and Concierges",22290.0,23890.0,28760.0,30740.0,39290.0
US,Retail Trade,"Supervisors of Farming, Fishing, and Forestry Workers",30220.0,38020.0,48040.0,59740.0,75410.0
AR,Cross-industry,Architecture and Engineering Occupations,37740.0,49120.0,70360.0,95300.0,122180.0
US,Real Estate and Rental and Leasing,Construction Trades Workers,29590.0,36750.0,45520.0,59720.0,75950.0
US,Cross-industry,Woodworkers,24440.0,29580.0,36680.0,45190.0,49000.0
US,Manufacturing,Woodworkers,24220.0,29570.0,36660.0,44780.0,48610.0
US,"Professional, Scientific, and Technical Services",Assemblers and Fabricators,28990.0,33160.0,38580.0,48620.0,61150.0
US,Management of Companies and Enterprises,Healthcare Diagnosing or Treating Practitioners,60620.0,75550.0,95220.0,121530.0,160150.0
MN,Cross-industry,"Farming, Fishing, and Forestry Occupations",26750.0,29920.0,37390.0,46650.0,55710.0
US,Information,"Counselors, Social Workers, and Other Community and Social Service Specialists",37470.0,44690.0,54880.0,63000.0,79890.0
US,Finance and Insurance,Firefighting and Prevention Workers,31850.0,33080.0,38120.0,116640.0,149100.0
US,"Mining, Quarrying, and Oil and Gas Extraction","Architects, Surveyors, and Cartographers",49340.0,61140.0,76600.0,97630.0,128060.0
US,Health Care and Social Assistance,"Sales Representatives, Wholesale and Manufacturing",35720.0,59680.0,75020.0,104670.0,133550.0
CT,Cross-industry,Construction and Extraction Occupations,37450.0,47530.0,60970.0,77320.0,95800.0
US,Management of Companies and Enterprises,Animal Care and Service Workers,35490.0,37410.0,39290.0,47170.0,51460.0
IN,Cross-industry,Office and Administrative Support Occupations,25590.0,29820.0,37370.0,47240.0,60180.0
TN,Cross-industry,Educational Instruction and Library Occupations,22780.0,35900.0,48450.0,61220.0,77170.0
US,Accommodation and Food Services,"Farming, Fishing, and Forestry Occupations",23030.0,28710.0,30690.0,37480.0,59430.0
WA,Cross-industry,Healthcare Practitioners and Technical Occupations,46870.0,61790.0,92670.0,120500.0,161290.0
AL,Cross-industry,Architecture and Engineering Occupations,47040.0,61490.0,82500.0,122510.0,153800.0
US,Finance and Insurance,Mathematical Science Occupations,59830.0,76830.0,99340.0,127870.0,165090.0
US,Accommodation and Food Services,"Life, Physical, and Social Science Technicians",24530.0,25580.0,30960.0,40430.0,48130.0
US,"Agriculture, Forestry, Fishing and Hunting",Information and Record Clerks,23830.0,28450.0,34150.0,38690.0,47260.0
US,"Arts, Entertainment, and Recreation","Baggage Porters, Bellhops, and Concierges",18400.0,23270.0,28570.0,30930.0,38480.0
MI,Cross-industry,Sales and Related Occupations,22910.0,23870.0,29900.0,48830.0,80160.0
US,Real Estate and Rental and Leasing,Personal Appearance Workers,28400.0,34910.0,38790.0,38790.0,38790.0
US,Accommodation and Food Services,Mathematical Science Occupations,47970.0,52190.0,77500.0,80150.0,97990.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Information and Record Clerks,28660.0,34200.0,42500.0,51080.0,60860.0
NV,Cross-industry,Office and Administrative Support Occupations,23590.0,29520.0,37350.0,47220.0,59910.0
US,Cross-industry,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",37100.0,47910.0,61030.0,77600.0,99300.0
US,Manufacturing,Media and Communication Workers,37890.0,49320.0,65890.0,97630.0,123410.0
US,"Agriculture, Forestry, Fishing and Hunting","Forest, Conservation, and Logging Workers",29520.0,36970.0,46950.0,55360.0,61660.0
US,"Professional, Scientific, and Technical Services","Electrical and Electronic Equipment Mechanics, Installers, and Repairers",29830.0,40480.0,55220.0,66310.0,79800.0
US,Management of Companies and Enterprises,"Librarians, Curators, and Archivists",37240.0,47030.0,60110.0,75940.0,84200.0
GA,Cross-industry,Business and Financial Operations Occupations,37110.0,48490.0,66790.0,97630.0,128440.0
US,Health Care and Social Assistance,Art and Design Workers,28900.0,46940.0,60110.0,74330.0,81870.0
WY,Cross-industry,Legal Occupations,29190.0,42980.0,53870.0,90430.0,118280.0
US,Wholesale Trade,Other Healthcare Practitioners and Technical Occupations,31790.0,39820.0,54010.0,78010.0,114090.0
OK,Cross-industry,Production Occupations,23940.0,29820.0,37630.0,48620.0,62140.0
US,Real Estate and Rental and Leasing,Extraction Workers,30130.0,36960.0,45750.0,51070.0,61680.0
US,Management of Companies and Enterprises,Food and Beverage Serving Workers,19970.0,22730.0,29510.0,31470.0,37940.0
MA,Cross-industry,Transportation and Material Moving Occupations,29690.0,30590.0,38010.0,48710.0,62600.0
OH,Cross-industry,Architecture and Engineering Occupations,47210.0,60710.0,77760.0,99980.0,127790.0
US,Utilities,Transportation and Material Moving Occupations,37960.0,49580.0,71790.0,83010.0,97390.0
US,Information,Supervisors of Protective Service Workers,47570.0,60590.0,80630.0,101060.0,120970.0
NY,Cross-industry,Office and Administrative Support Occupations,29510.0,36930.0,46910.0,60230.0,77490.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Construction and Extraction Occupations,29970.0,37790.0,48300.0,61800.0,78770.0
US,Utilities,Supervisors of Production Workers,63330.0,95360.0,116140.0,129290.0,154940.0
US,Utilities,"Material Recording, Scheduling, Dispatching, and Distributing Workers",36910.0,47750.0,61270.0,77770.0,96520.0
US,Real Estate and Rental and Leasing,Engineers,59770.0,62440.0,77470.0,98990.0,125930.0
US,Utilities,Metal Workers and Plastic Workers,62460.0,78890.0,95770.0,99470.0,120540.0
KS,Cross-industry,"Arts, Design, Entertainment, Sports, and Media Occupations",18340.0,29480.0,39100.0,59380.0,79420.0
US,Real Estate and Rental and Leasing,Construction and Extraction Occupations,29710.0,37020.0,47020.0,60360.0,77710.0
AZ,Cross-industry,Office and Administrative Support Occupations,29020.0,30110.0,37640.0,47530.0,60550.0
US,"Arts, Entertainment, and Recreation","Drafters, Engineering Technicians, and Mapping Technicians",44150.0,48060.0,60360.0,70830.0,98040.0
US,Other Services (except Public Administration),Printing Workers,23750.0,33210.0,47440.0,60470.0,75940.0
US,Management of Companies and Enterprises,Media and Communication Equipment Workers,37130.0,49070.0,62510.0,79400.0,99010.0
AK,Cross-industry,Management Occupations,48420.0,68840.0,98810.0,127830.0,168290.0
MO,Cross-industry,Healthcare Practitioners and Technical Occupations,33200.0,46740.0,60820.0,79170.0,127930.0
US,Other Services (except Public Administration),Business Operations Specialists,34950.0,47650.0,62190.0,81680.0,110100.0
ME,Cross-industry,Sales and Related Occupations,27730.0,28690.0,30170.0,47620.0,76770.0
US,Management of Companies and Enterprises,"Textile, Apparel, and Furnishings Workers",23370.0,29900.0,59090.0,80460.0,104110.0
US,Cross-industry,Physical Scientists,48410.0,62220.0,82090.0,121560.0,163770.0
US,"Professional, Scientific, and Technical Services",Transportation and Material Moving Occupations,27700.0,30110.0,37810.0,49120.0,63540.0
US,"Professional, Scientific, and Technical Services",Health Technologists and Technicians,28670.0,30460.0,37250.0,46810.0,58900.0
NE,Cross-industry,Building and Grounds Cleaning and Maintenance Occupations,22960.0,24660.0,29660.0,37460.0,43940.0
US,Information,Financial Specialists,51740.0,63960.0,88100.0,124710.0,155030.0
FL,Cross-industry,Healthcare Support Occupations,22810.0,27240.0,29620.0,37170.0,46720.0
US,Construction,Motor Vehicle Operators,32450.0,38320.0,46910.0,52530.0,63200.0
US,Accommodation and Food Services,Protective Service Occupations,22720.0,28180.0,31020.0,39050.0,50470.0
MO,Cross-industry,Personal Care and Service Occupations,21650.0,22840.0,26720.0,34460.0,47290.0
US,"Arts, Entertainment, and Recreation","Installation, Maintenance, and Repair Occupations",24120.0,29610.0,37480.0,48580.0,63370.0
SD,Cross-industry,Legal Occupations,42510.0,47550.0,63500.0,95500.0,126510.0
US,Accommodation and Food Services,"Life, Physical, and Social Science Occupations",25580.0,30770.0,39010.0,49860.0,77470.0
US,Accommodation and Food Services,Other Transportation Workers,18200.0,22290.0,26690.0,30210.0,38070.0
US,Construction,Other Office and Administrative Support Workers,24280.0,29950.0,37900.0,47940.0,60630.0
US,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",Food Preparation and Serving Related Occupations,22150.0,25230.0,33050.0,44680.0,58520.0
ME,Cross-industry,Community and Social Service Occupations,36360.0,38320.0,48140.0,60820.0,76490.0
NC,Cross-industry,"Life, Physical, and Social Science Occupations",38810.0,49020.0,64130.0,94180.0,125930.0
US,Transportation and Warehousing,"Forest, Conservation, and Logging Workers",30210.0,46320.0,46420.0,49200.0,54690.0
US,Accommodation and Food Services,"Entertainers and Performers, Sports and Related Workers",18620.0,25630.0,34600.0,48790.0,76390.0
US,Information,Cooks and Food Preparation Workers,20480.0,27190.0,30160.0,34180.0,43710.0
US,"Mining, Quarrying, and Oil and Gas Extraction","Helpers, Construction Trades",30120.0,36160.0,37700.0,48630.0,60230.0
US,Educational Services,Business Operations Specialists,38150.0,48360.0,61570.0,79330.0,101310.0
WA,Cross-industry,Building and Grounds Cleaning and Maintenance Occupations,29950.0,31020.0,36990.0,45690.0,51170.0
US,Cross-industry,"Architects, Surveyors, and Cartographers",46950.0,60220.0,77670.0,99630.0,127040.0
US,Other Services (except Public Administration),Funeral Service Workers,23350.0,28770.0,36380.0,48770.0,72350.0
US,Construction,Management Occupations,50500.0,74880.0,99040.0,131060.0,190510.0
US,Wholesale Trade,"Life, Physical, and Social Science Technicians",29130.0,37290.0,47360.0,61040.0,80820.0
US,Accommodation and Food Services,Business and Financial Operations Occupations,24960.0,30360.0,47280.0,63020.0,85610.0
US,Cross-industry,Rail Transportation Workers,48120.0,61000.0,64170.0,81350.0,82670.0
US,Accommodation and Food Services,Supervisors of Sales Workers,27530.0,29750.0,38140.0,49670.0,62820.0
US,"Agriculture, Forestry, Fishing and Hunting",Animal Care and Service Workers,22720.0,28200.0,29720.0,37990.0,49590.0
US,"Agriculture, Forestry, Fishing and Hunting","Life, Physical, and Social Science Occupations",29460.0,37340.0,49680.0,76440.0,99360.0
